Freq  Med_P1P2  Med_P1P3  Med_P1P4  Med_P2P3  Med_P2P4  Med_P3P4
1092	-58.129617	-56.797453	-57.229228	-55.436994	-57.115451	-55.540895
1096	-57.728296	-58.035316	-60.542551	-57.23644	-58.400717	-56.691392
1100	-56.480144	-58.322768	-63.274081	-58.957293	-58.836121	-57.363905
1104	-54.886572	-57.271992	-61.416896	-59.749187	-57.69334	-57.627196
1108	-53.319412	-55.490598	-57.068277	-58.374489	-55.715351	-56.841503
1112	-51.682065	-53.366264	-53.179498	-55.169247	-53.329196	-55.000625
1116	-50.175675	-50.908315	-49.981422	-51.87517	-50.896097	-52.153068
1120	-48.755502	-48.842822	-47.4328	-49.075935	-48.733179	-49.527369
1124	-47.645289	-47.285032	-45.782317	-47.040298	-47.172725	-47.398993
1128	-46.755189	-46.181341	-44.713352	-45.625913	-46.026729	-45.910242
1132	-45.98594	-45.324543	-44.028667	-44.701776	-45.328723	-44.843573
1136	-45.382374	-44.769069	-43.788526	-44.108086	-44.846054	-44.147175
1140	-45.134424	-44.707656	-43.899823	-44.020123	-44.744173	-43.946124
1144	-45.254908	-45.004157	-44.56099	-44.420525	-45.038102	-44.325856
1148	-45.860771	-45.808223	-45.724027	-45.319307	-45.887367	-45.143152
1152	-46.699655	-47.000153	-47.129226	-46.599796	-47.038048	-46.330625
1156	-47.721401	-48.143025	-48.755273	-48.044911	-48.283995	-47.695908
1160	-48.73892	-49.323011	-50.310215	-49.410928	-49.425489	-49.111947
1164	-49.528288	-50.360328	-51.627175	-50.786499	-50.276178	-50.382514
1168	-50.164651	-51.050387	-52.402119	-51.670766	-50.866791	-51.48919
1172	-50.624124	-51.421622	-52.318199	-52.080677	-51.031922	-52.241444
1176	-50.840287	-51.117588	-51.063938	-51.639944	-50.777175	-52.292798
1180	-50.634781	-50.071911	-49.19233	-50.428539	-49.941598	-50.959761
1184	-49.867691	-48.560009	-47.308964	-48.6149	-48.615727	-48.925319
1188	-48.349771	-46.954678	-45.684478	-46.766994	-47.029596	-46.671452
1192	-46.508158	-45.330928	-44.373306	-45.086102	-45.381179	-44.689374
1196	-44.643073	-43.806256	-43.294511	-43.608742	-43.786826	-43.079726
1200	-43.05855	-42.676567	-42.40533	-42.443684	-42.426413	-41.81072
1204	-42.033681	-41.977643	-41.957937	-41.79965	-41.707048	-41.14055
1208	-41.575311	-41.710815	-41.842965	-41.651147	-41.466448	-41.149369
1212	-41.550736	-41.833779	-42.125181	-41.941079	-41.675446	-41.477197
1216	-41.736767	-42.11751	-42.565959	-42.354114	-42.055959	-41.959177
1220	-42.025827	-42.446991	-42.936321	-42.731228	-42.493752	-42.474
1224	-42.485759	-42.973436	-43.392992	-43.228045	-43.017991	-43.151244
1228	-43.193319	-43.655824	-43.964451	-43.856875	-43.716227	-43.949202
